Article Title,Article Link,Article Text,Article Summary,Article Image
"Lok Sabha polls: BJP releases manifesto, PM Modi says 'sankalp patra' strengthens 4 pillars of viksit Bharat",https://timesofindia.indiatimes.com/india/lok-sabha-elections-2024-bjp-manifesto-sankalp-patra-pm-modi-j-p-nadda-amit-shah-rajnath-singh-nirmala-sitaraman-latest-updates-news/articleshow/109281638.cms,"Highlights of BJP's manifesto

2025 to be declared as 'Janjatiya Gaurav Year'.

One nation, one election and a common electoral roll system will be introduced.

BJP to implement Uniform Civil Code (UCC).

The party in its manifesto has mentioned to implementation Citizenship Amendment Act (CAA).

Free ration for the next 5 years

BJP to continue providing free and quality health care

The party will continue providing free and quality health care

Zero electricity bill: BJP to provide free electricity to poor households under PM Surya Ghar Muft Bijli Yojana.

Three crore Lakhpati Didis: BJP to empower three crore rural women to become Lakhpati Didis

Integrating women SHGs in the service sector and enhancing market access for women SHG enterprises.

Facilitating participation of women in the workforce: Ensure development of infrastructure such as working women’s hostels, creches etc. with the specific focus on locations near industrial and commercial centres.

Ensuring women’s health and well-being: BJP to expand the existing health services focussed on the prevention and reduction of Anaemia, Breast Cancer, Cervical Cancer and Osteoporosis, ensuring a healthy life for women.

BJP to implement law to prevent paper leaks

Ayushman for senior citizens: The party will expand the Ayushman Bharat Yojana to cover senior citizens and provide them access to free and quality healthcare.

Delivering government services at doorstep: BJP to ensure seamless access to social security benefits and other essential government services to senior citizens by leveraging the extensive reach and reliability of the postal and digital network.

BJP to strengthen the PM Fasal Bima Yojana through more technological interventions to ensure speedy and more accurate assessment, faster payouts and quicker grievance resolution.

BJP in its manifesto has promised to continue to increase MSP from time to time.

BJP to launch an indigenous Bharat Krishi satellite for farm-related activities like crop forecasting, pesticide application, irrigation, soil health, and weather forecasting, among others.

BJP to ensure a review of National Floor Wages from time to time.

The party has decided to onboard auto, taxi, truck and other drivers on e-Shram portal and ensure 100% coverage of all

drivers under insurance and other welfare programmes.

BJP to encourage small traders and MSMEs to adopt ONDC and expand their businesses using the power of technology.

The party's manifesto said, ""We guarantee that Bharat will be the 3rd largest economic power.""

BJP to continue to upgrade the existing institutions through focused funding, capacity building, infrastructure upgradation and dedicated research grants.

Maintaining peace in Northeast: BJP to continue efforts to address the issues in the disturbed areas and remove AFSPA in a phased manner.

Bjp to work towards resolution of inter-state border disputes amongst Northeastern states through sustained efforts.

(With inputs from agencies)

NEW DELHI: Prime Minister Narendra Modi and senior BJP leaders including J P Nadda, Amit Shah , Rajnath Singh and Nirmala Sitharaman on Sunday released the party's manifesto - 'Sankalp Patra' at the party headquarters in Delhi.PM Modi said ""the party's 'Sankalp Patra' empowers all 4 strong pillars of developed India - Youth, women, poor and farmers."" ""The entire country waits for the BJP's 'Sankalp Patra'.There is a big reason behind this as in the last 10 years the BJP has implemented every point of its manifesto as a guarantee on the ground,"" he added.""The party's Sankalp Patra is a reflection of the aspirations of young India's youth,"" the Prime Minister said. ""The focus of our manifesto is on dignity of life, quality of life, quantity of opportunity and quality of opportunity,"" PM Modi asserted.BJP national president J P Nadda said that the government's successes in the last 10 years, like the abrogation of Article 370 of the Constitution and the women's reservation law, happened because the party got a clear mandate by the people.""The achievements of the last 10 years are a result of a clear mandate,"" Nadda said at the event.Defence minister Rajnath Singh during the event said that PM Modi's guarantees are seen as pure as 24-carat gold and BJP's manifesto seen as gold standard in world politics.“Under the leadership of PM Modi, we have fulfilled all our commitments. Through its manifesto, the BJP presents a roadmap for building a strong India. BJP also puts forward its commitment to the development and welfare of every section of society. I can proudly say that we have delivered all the promises that we made to the people in the last 10 years. Whatever we promise, we deliver; there has been no discrepancy in our words, deeds and actions,"" Rajnath said.The key theme of BJP's manifesto is ""Modi ki Guarantee"" for ""Developed India 2047"". The manifesto, which has 14 promises, centres around PM Modi's focus on GYAN - Garib, Yuva, Annadata and Nari.The party had appointed a committee headed by defence minister Rajnath Singh to deliberate on the manifesto. The party had launched multiple exercises, including massive campaigns across the country to seek people's suggestions before the release of the 'Sankalp Patra'.BJP received over 1.5 million suggestions for its manifesto, including more than 400,000 through the NaMo app and over 1.1 million through videos.During the event, BJP distributed its party's election manifesto 'Sankalp Patra' to central government scheme beneficiaries at the party Headquarters in Delhi.The Lok Sabha polls in India are scheduled to take place from April 19, 2024, to June 1, 2024, to choose the 543 representatives for the 18th Lok Sabha. These elections will be conducted over seven phases, with the outcome being declared on June 4.Around 970 million individuals, out of a total population of 1.44 billion, are eligible to take part in the elections. The legislative assembly elections in Andhra Pradesh, Arunachal Pradesh, Odisha, and Sikkim will coincide with the general election. Additionally, there will be by-elections for 35 seats across 16 states.","2025 to be declared as 'Janjatiya Gaurav Year' One nation, one election and a common electoral roll system will be introduced. Free electricity to poor households under PM Surya Ghar Muft Bijli Yojana. Three crore rural women to become Lakhpati Didis.","https://static.toiimg.com/thumb/msid-109282079,imgsize-1733635,width-400,resizemode-4/109282079.jpg"
Two tiny polling stations to be set up in Telangana for 10 voters each,https://timesofindia.indiatimes.com/india/two-tiny-polling-stations-to-be-set-up-in-telangana-for-10-voters-each/articleshow/109281449.cms,"HYDERABAD: In a bid to demonstrate the importance given to every single vote and accessibility, the Election Commission is setting up two smallest auxiliary polling stations in Telangana 's remote tribal areas which will likely witness only 10 voters each exercising their franchise in the upcoming Lok Sabha elections . In order to ensure that the voters who earlier were forced to trek rugged terrains close to 20 km to cast their votes are spared of the difficulty, officials said the two polling stations will be set up in as many different Lok Sabha segments in the state.Each station will be manned by six election officials, including a volunteer and security personnel.Under Achampet assembly constituency of Nagarkurnool Parliamentary segment, an auxiliary polling station will be set up in a private building in Mallapur 'penta' for 10 voters, which would help them save a 20-km trek for casting vote.Similarly, another auxiliary polling station will be at an Anganwadi centre in Budidgattu in Devarakonda assembly segment under Nalgonda Parliamentary constituency, which too has 10 voters. They earlier had to travel eight km to vote, EC and district administration officials said.Overall, 10 smallest polling stations will be set up in Telangana under Nagarkurnool, Nalgonda and Mahabubabad Parliamentary segments which have electors numbering between 10 to 26, belonging to STs--Chenchu, Lambadi and Koya tribes, who earlier had to travel a distance ranging from 3 km to 20 km.Seven of the smallest 10 polling stations in the state have been set up in Nagarkurnool District, they said, adding, a polling booth has been created at forest base camp in Sangadigundala for 22 voters, who earlier used to trek 16 km to excercise their franchise. Another polling booth has been set up in a hut in Geesgandi for 23 voters, who earlier travelled 12 km to vote. The voters comprise different families.In Achampet assembly constituency of Nagarkurnool district, there are certain Particularly Vulnerable Tribal Group (PVTG) --'Chenchu' families living in deep forest in small groups, Nagarkurnool Collector and District Electoral officer P Udaykumar said.These habitations (penta) consist of anywhere between 2-40 huts far away from mainstream villages and do not have civic amenities like roads.They stay 20-40 km deep inside the forest and due to various limitations earlier, only one polling station used to be established inside the forest for all these habitations forcing them to travel upto 20-30 km for casting vote, he said.""Each habitation is somewhere between 10-15 km away from each other deep inside the forest. At some places the voters had to start in the morning to reach the polling station and after voting in the afternoon they will come back to their own place probably by late evening/night. That was the scenario earlier.""""They had to travel long distances to cast their vote. They had to travel a lot either by walking or if they hired any vehicle like auto-rickshaw it would cost them dearly. We ensured that polling stations are prepared in all the habitats. Now we have established the polling stations within habitation,"" the Collector told PTI.Asked on the arrangements and challenges, the Collector said in few places, the teams carrying poll material have to reach the polling station on foot due to inaccessible locations of the habitations and in some cases, they had to setup polling stations in huts due to lack of permanent structures deep inside the forest, due to forest regulations.On the number of personnel deployed on poll day, officials said each auxiliary polling station has four polling personnel besides police and volunteers.""We have ensured solar power in all the polling stations, drinking water and other facilities. However, it is a challenging thing. In more than 60 per cent of the places there is no communication channels. So we established our own wireless network (VHF radio sets) and we get information about the status of the polling,"" he said.""These auxiliary polling stations are being set up for Particularly Vulnerable Tribal Group done for the first time. This is an effort for inclusion of marginalised sections--Chenchu groups. These initiatives have been done for enhancing voter turnout also,"" the Collector added.Polling would be held on May 13 for 17 Lok Sabha seats in the state.","The Election Commission is setting up two smallest auxiliary polling stations in Telangana's remote tribal areas. The two polling stations will be set up in as many different Lok Sabha segments in the state. Each station will be manned by six election officials, including a volunteer and security personnel.","https://static.toiimg.com/thumb/msid-109281480,imgsize-1355642,width-400,resizemode-4/109281480.jpg"
APCC chief condemns stone pelting attack on CM,https://timesofindia.indiatimes.com/india/apcc-chief-condemns-stone-pelting-attack-on-cm/articleshow/109280860.cms,"TIRUPATI: Andhra Pradesh Congress committee chief YS Sharmila condemned the stone pelting attack in which Chief minister YS Jagan Mohan Reddy was injured at Vijayawada on Saturday.Responding to the incident on X formerly Twitter, Sharmila termed in incident in which the CM was injured as very unfortunate.""We believe this incident was accidental. But if someone purposefully carried out this attack, then everyone should condemn it.There shouldn't be any scope for violence in a democracy. I pray for the speedy recovery of Chief minister YS Jagan Mohan Reddy"",Sharmila Tweeted.","Andhra Pradesh Congress committee chief YS Sharmila condemned the stone pelting attack in which Chief minister YS Jagan Mohan Reddy was injured at Vijayawada on Saturday.Responding to the incident on X formerly Twitter,Sharmila termed in incident in which the CM was injured as very unfortunate.","https://static.toiimg.com/thumb/msid-109280854,imgsize-47732,width-400,resizemode-4/109280854.jpg"
"Congress slams government's 'clean chit' to China, calls it PM's Chinese Guarantee 2.0",https://timesofindia.indiatimes.com/india/congress-slams-governments-clean-chit-to-china-calls-it-pms-chinese-guarantee-2-0/articleshow/109280494.cms,"NEW DELHI: Slamming foreign minister S Jaishankar 's remark that China has not occupied any Indian land, Congress on Saturday said govt has issued another clean chit to the belligerent neighbour after Prime Minister Narendra Modi 's peace overture this week, which is akin to giving a ""free pass"" to China.Congress prez Mallikarjun Kharge called the statements of top BJP leaders as ""Modi's Chinese guarantee 2.0"" which endangers the national security and territorial integrity of India.""External affairs minister's statement that 'China has not occupied any of our land' is a copy-paste of Modi's clean chit to China, post Galwan, where 20 of our brave soldiers made the supreme sacrifice for Bharat Mata. Wearing '56-inch' long Chinese blinkers on the 'Laal Aankh', Modi govt has given a free pass to the Chinese, twice in a week's time. First Modi's interview in foreign press where he failed to put forth India's case strongly on the global stage, and now his foreign minister handing over another clean chit to expansionist China,"" he said.Kharge said Modi govt has for last four years refused the opposition's requests to discuss the Chinese aggression, and asked if 19 rounds of talks with Beijing were to discuss increasing Chinese imports into India.""Why has the status quo ante, pre 2020, not returned? Why is India still denied access to areas in Depsang Plains, Demchok Nalla and several patrolling points in Hot Springs and Gogra Post? Modi's policy towards China is 'M' for 'Meek',"" he remarked.","Congress prez Mallikarjun Kharge called the statements of top BJP leaders as ""Modi's Chinese guarantee 2.0"" which endangers the national security and territorial integrity of India. Kharge said Modi govt has for last four years refused the opposition's requests to discuss the Chinese aggression.","https://static.toiimg.com/thumb/msid-109280504,imgsize-1993879,width-400,resizemode-4/109280504.jpg"
Wrestling body ex-chief gets EC notice for UP road show,https://timesofindia.indiatimes.com/india/wrestling-body-ex-chief-gets-ec-notice-for-up-road-show/articleshow/109280392.cms,"AYODHYA: Election Commission has issued a notice to BJP MP from Kaiserganj and former president of Wrestling Federation of India (WFI) Brij Bhushan Sharan Singh for organising a grand road show in Uttar Pradesh's Gonda in violation of the model code of conduct . FIRs have also been registered against Singh, a six-time MP, for holding the road show without permission from the administration.A fleet of 25-30 SUVs and four-wheelers were part of the road show on Thursday, which passed through Karnailganj, Khargupur and Parasrampur areas of Gonda that come under the Kaiserganj constituency that Singh represented since 2009.Interestingly, Singh, who is hopeful of a BJP ticket from the constituency, did not use the party flag in his roadshow.","Brij Bhushan Sharan Singh organised a grand road show in Uttar Pradesh's Gonda in violation of the model code of conduct. FIRs have also been registered against Singh, a six-time MP, for holding the road show without permission.","https://static.toiimg.com/thumb/msid-109280426,imgsize-43684,width-400,resizemode-4/109280426.jpg"
Fallout from Trump's bid to overturn election loss heads to Supreme Court,https://timesofindia.indiatimes.com/world/us/fallout-from-trumps-bid-to-overturn-election-loss-heads-to-supreme-court/articleshow/109287527.cms,"IMMUNITY CLAIM

WASHINGTON: The actions of Donald Trump and his supporters following his 2020 election loss top the U.S. Supreme Court 's agenda in the next two weeks in cases involving his bid to avoid prosecution for trying to undo his defeat and an attempt by a man indicted in the Capitol attack to escape a charge that Trump also faces.The two cases assume even greater prominence as Trump campaigns to return to the White House as the Republican candidate challenging Democratic President Joe Biden in the Nov.5 U.S. election.The justices on Tuesday hear arguments in an appeal by Joseph Fischer, who was indicted on seven charges following the Jan. 6 , 2021, Capitol riot including corruptly obstructing an official proceeding - congressional certification of Biden's victory over Trump. They then hear arguments on April 25 in Trump's assertion of presidential immunity from prosecution.""The court has not yet directly addressed issues related to Jan. 6,"" said Erwin Chemerinsky, dean of the University of California, Berkeley School of Law. ""But Fischer and Trump so clearly raise issues arising from Jan. 6.""Trump took numerous steps to try to reverse his 2020 loss. His false claims of widespread voting fraud helped fuel the attack on the Capitol as Congress met to certify Biden's victory. Trump and his allies also devised a plan to use false electors from key states to thwart certification.Federal prosecutors brought obstruction charges against about 350 of the roughly 1,400 people charged in the Capitol attack including Fischer and Trump. A Supreme Court ruling dismissing the charge against Fischer could make it more complicated - but not impossible - to make the charge stick against Trump, according to experts. The charge carries a sentence of up to 20 years in prison, though Jan. 6 defendants convicted of obstruction have received far lesser sentences.This is one of four criminal cases against Trump, whose first trial gets underway on Monday in New York on charges involving hush money paid to a porn star. Trump has pleaded not guilty in all of the cases and called them politically motivated.The Supreme Court on March 4 reversed a ruling by Colorado's top court to exclude Trump from the state's ballot under a constitutional provision involving insurrection. But the justices did not address the lower court's finding that Trump had created ""an atmosphere of political violence"" before the Jan. 6 attack and ""engaged in insurrection.""Until Trump, no former president had faced criminal charges.Trump has asserted that he has ""absolute immunity"" because he was serving as president when he took the actions that triggered Smith's election subversion indictment. Smith has urged the Supreme Court to reject that claim on the principle that ""no person is above the law.""In August 2023, Smith brought four federal criminal counts against Trump in the election subversion case: conspiring to defraud the United States, corruptly obstructing an official proceeding and conspiring to do so, and conspiring against the right of Americans to vote.Fischer is awaiting trial on six criminal counts, including assaulting or impeding officers and civil disorder, while he challenges his obstruction charge at the Supreme Court.According to prosecutors, Fischer charged at police officers guarding a Capitol entrance during the attack. Fischer, at the time a member of the North Cornwall Township police in Pennsylvania, got inside and pressed up against an officer's riot shield as police attempted to clear rioters. He remained in the building for four minutes before police pushed him out.U.S. District Judge Carl Nichols, a Trump appointee, dismissed Fischer's obstruction charge, ruling that it applies only to defendants who tampered with evidence. The U.S. Court of Appeals for the District of Columbia Circuit reversed that decision, ruling that the law broadly covers ""all forms of corrupt obstruction of an official proceeding.""A Supreme Court decision favoring Fischer could mean that hundreds of other defendants who faced the same charge could seek to be re-sentenced, withdraw their guilty pleas or request new trials.""It may not make a lot of practical difference in most cases because if defendants were convicted of multiple charges the judge might decide not to alter the sentence even if the obstruction charge is gone,"" said Randall Eliason, a former federal prosecutor who now teaches at the George Washington University Law School.About two-thirds of the Jan. 6 defendants charged with obstruction also were charged with other felonies.Eliason said that a win for Fischer might not deter Smith from pursuing the obstruction charges against Trump, despite the higher bar that the Supreme Court might set.""The charges against Trump can probably survive because Smith will be able to argue that his case did involve evidence-based obstruction, based on the slates of phony electors,"" Eliason said.Legal experts have said the Supreme Court would need to rule by about June 1 for Trump's trial on the election-related charges to finish before Nov. 5. If Trump regains the presidency, he could seek to force an end to the prosecution or potentially pardon himself of any federal crimes. Trump has pledged to pardon Jan. 6 defendants.",U.S. Supreme Court will hear arguments in two cases involving Donald Trump and his supporters following his 2020 election loss. The cases involve his bid to avoid prosecution for trying to undo his defeat and an attempt by a man indicted in the Capitol attack to escape a charge that Trump also faces. The two cases assume even greater prominence as Trump campaigns to return to the White House as the Republican candidate.,"https://static.toiimg.com/thumb/msid-109287551,imgsize-41032,width-400,resizemode-4/109287551.jpg"
Former US President Trump backs house speaker Johnson at Mar-a-Lago meet,https://timesofindia.indiatimes.com/world/us/former-us-president-trump-backs-house-speaker-johnson-at-mar-a-lago-meet/articleshow/109269420.cms,"NEW DELHI: In a show of support, former US President Donald Trump stood alongside House Speaker Mike Johnson at Mar-a-Lago, praising his performance and tempering the far-right forces led by Rep Marjorie Taylor Greene , who are seeking to remove Johnson from office.Trump's endorsement comes as a lifeline for the embattled GOP leader , who has hitched himself and his majority to the indicted Republican Party leader ahead of the November election.Despite some criticism over efforts to oust the speaker, which Trump called ""unfortunate,"" he emphasized that there are ""much bigger problems"" to address, according to an AP report.The visit, arranged as a joint announcement on new House legislation requiring proof of citizenship for voting, holds significance for both parties.Johnson needed Trump to quell hard-line threats against his leadership, while Trump benefits from the imprimatur of official Washington rushing to Florida to embrace his comeback bid for the White House and his entangled election lies.The meeting highlighted the fragility of the speaker's grip on power, just six months into his tenure, but also showcased his evolving understanding of the politics of the Trump era, as Republicans in Congress align with the ""Make America Great Again"" movement fueling the former president's re-election campaign. Both Johnson and Trump employed similar language to describe their campaign strategy, focusing on alarming rhetoric about a ""migrant invasion"" and raising the specter of noncitizens voting, despite it being a federal felony.Kevin McCarthy , the House Speaker, is navigating a delicate balance between supporting former President Donald Trump and advancing his own legislative agenda. McCarthy recognizes that Trump's endorsement is crucial for conducting business in the House, particularly as he seeks to provide US aid to Ukraine in its fight against Russia's invasion.McCarthy is engaging with both the White House and Trump to secure support for the national security package, which is at risk of failing due to Trump's opposition. ""We're looking at it,"" Trump said about the national security package.Meanwhile, Representative Marjorie Taylor Greene is threatening to call for a snap vote to remove McCarthy from leadership if he allows any US assistance to reach Ukraine.On the matter of election integrity, McCarthy is guiding his House GOP majority to embrace Trump's unfounded claims of a stolen election and setting the stage for potential challenges in the 2024 election. Despite the lack of evidence to support his allegations, Trump maintains that the 2020 election was tainted by fraud, even though every state has certified their results as valid.As Trump campaigns to regain the presidency, he has effectively taken control of the Republican National Committee, aligning the campaign apparatus with his priorities. He endorsed Michael Whatley to lead the RNC, which has established a new ""Election Integrity Division"" and aims to hire thousands of lawyers nationwide.","Former US President Donald Trump stood alongside House Speaker Mike Johnson at Mar-a-Lago, praising his performance. Trump's endorsement comes as a lifeline for the embattled GOP leader, who has hitched himself and his majority to the indicted Republican Party leader.","https://static.toiimg.com/thumb/msid-109269681,imgsize-867383,width-400,resizemode-4/109269681.jpg"
Western media questions Indian democracy in string of op-eds on Lok Sabha elections,https://timesofindia.indiatimes.com/world/uk/western-media-questions-indian-democracy-in-string-of-op-eds-on-lok-sabha-elections/articleshow/109276708.cms,"LONDON: Opinion pieces on the Indian elections have been appearing thick and fast in the Western press.On Monday, the Times ran a “leading article” saying: “Mr Modi is likely to be recognised as probably the most significant Indian leader since independence”, putting his popularity down to spectacular growth, new technology, and welfare policies.“Modi has cultivated the image of a strongman… thumbing his nose at Western liberals and telling Indians their turn in the global spotlight has come.This plays as well with the poor as the rich elites,” it said.But “there is a darker side to his popularity,” the editorial continued. “Modi embraces ‘Hindutva”, playing up a nationalist Hinduism and discriminating against and passing laws that “disadvantage India’s large Muslim minority”. It said Modi was “intolerant of the opposition”, referring to the arrest of Delhi CM Arvind Kejriwal, and claimed that “heavy pressure has been imposed on India’s once lively press to toe the government line,” including occasional harassment of the BBC.The arrest of AAP ministers and freezing of Congress bank accounts have been frequently mentioned.Edward Luce, associate editor at the FT, asked on X: “Will this be India's last democratic election”, whilst Hannah Ellis-Petersen, the Guardian’s correspondent, wrote: “Analysts and opponents have warned this could be the most one-sided election in India’s history.”The FT’s editorial board penned an article titled “The ‘mother of democracy’ is not in good shape”, saying: “PM Modi has repeatedly called India the ‘mother of democracy’. If so, an intensifying clampdown on opposition parties suggests this matriarch of representative government is in ill health. Harassment, often by tax or legal authorities, has become common for government critics… The BJP ’s muscular Hindu nationalism has eroded India’s tradition of secular democracy.”Bloomberg columnist Andy Mukherjee wrote that the ""more progressive and successful part of the country"" was ""drifting away from the poverty-ridden north"" and its ""majoritarian leader."" “A Hindu rashtra, or nation-state, will play well in the north. The very prospect of such an outcome fills the south with dread,” he claimed.In the FT, Ruchir Sharma argued that Modi had expanded his base, not because of Hindutva ideology, but because he was delivering economic progress, and that the people of India were prepared to “trade political freedom for perceived progress” in the same way countries such as Taiwan and South Korea put together long runs of rapid growth with low inflation under autocratic leaders.All the op-eds predicted BJP would win the election and Congress faced a wipeout. The Economist published a list of books on Hindutva, telling its readers that non-Indians needed to understand the origins and core ideas of the “dangerous ideology”.“The residual Congress ideology is a sort of English Fabian socialism left out too long in the sun. The Congress manifesto was a standard left-of-centre list of desirable state handouts.It said little about more inclusive growth. It is impossible to avoid the conclusion that Congress deserves the obscurity to which it is headed because of its acute intellectual shortcomings,” Philip Collins wrote in the Times.","All the op-eds predicted BJP would win the election and Congress faced a wipeout. The Economist published a list of books on Hindutva, telling its readers that non-Indians needed to understand the origins and core ideas of the “dangerous ideology”","https://static.toiimg.com/thumb/msid-109276699,imgsize-1404661,width-400,resizemode-4/109276699.jpg"
"BJP Lok Sabha manifesto ignores unemployment, issues concerning farmers, inflation: Tejashwi",https://timesofindia.indiatimes.com/elections/lok-sabha-elections/lok-sabha-election-news/bjp-lok-sabha-manifesto-ignores-unemployment-issues-concerning-farmers-inflation-tejashwi/india/bjp-lok-sabha-manifesto-ignores-unemployment-issues-concerning-farmers-inflation-tejashwi/articleshow/109287795.cms,"PATNA: Senior RJD leader Tejashwi Yadav on Sunday said the BJP Lok Sabha manifesto ""ignored"" unemployment, issues concerning farmers and inflation. Talking to reporters, he said, ""There is no mention of jobs and employment anywhere in the BJP manifesto. There is no mention of reducing inflation, unemployment and poverty . There is nothing in the manifesto for 60 per cent youth of the country, 80 per cent farmers and villages of the country.They (BJP) ignored unemployment, issues concerning farmers and inflation in its manifesto. In fact...It proves that the BJP has nothing to offer people.""Prime Minister Narendra Modi on Sunday BJP released the BJP Lok Sabha manifesto in the national capital in the presence of BJP president JP Nadda , Home Minister Amit Shah, and Defense Minister Rajnath Singh.The former Bihar Deputy Chief Minister said, ""BJP's manifesto has exposed the mindset of its leaders towards backward and poor states. …This party is not concerned about backward and poor states…There is nothing in it for the development and upliftment of such states like Bihar.""What happened about the special status to Bihar…what about the special package which we have been demanding for the overall development of Bihar? All the promises made by BJP leaders before the last Lok Sabha polls remained promises only.""","Senior RJD leader Tejashwi Yadav on Sunday said the BJP Lok Sabha manifesto ""ignored"" unemployment, issues concerning farmers and inflation. ""There is no mention of jobs and employment anywhere in the BJP manifesto,"" he said. ""It proves that the BJP has nothing to offer people,"" he added.","https://static.toiimg.com/thumb/msid-109288325,imgsize-149346,width-400,resizemode-4/109288325.jpg"
Lok Sabha polls: Emerging-market bulls tout Modi premium,https://timesofindia.indiatimes.com/business/india-business/lok-sabha-polls-emerging-market-bulls-tout-modi-premium/articleshow/109282987.cms,"Equity premium

Rupee’s calm

Under Prime Minister Narendra Modi , India’s stocks have commanded an unprecedented premium to emerging-market peers. As he seeks a third successive term, investors are betting that the performance can continue.Modi is likely to spend heavily on manufacturing and infrastructure should he win, continuing a strategy that wooed money managers during his decade in power.The stock market has rallied to successive records, while India’s imminent inclusion in a major global bond index is expected to lure billions of dollars in inflows.A “pro-growth, pro-market agenda” is being endorsed by the electorate, said Andrei Stetsenko, a New York-based portfolio manager of Farley Capital. “To a much greater degree than a decade ago, the company managements with whom I meet feel the government is on their side.”Modi’s 10 years in office have ensured political stability and policy continuity, helping reduce extreme swings in asset prices and turning India into a preferred investment destination for global funds. The election will start, in phases, on April 19.When votes are counted on June 4, it will all boil down to whether or not Modi’s party wins a clear majority in the legislature. He has predicted a tally of more than 400 seats for his Bharatiya Janata Party and allies, though it remains to be seen whether the electorate’s top concerns over lack of jobs and high inflation, as highlighted by a recent poll, weigh on his popularity.In 2019, the alliance led by the BJP won more than 350 of the 543 seats in the lower house of Parliament.“Modi has unlocked India’s potential,” said Mike Sell, head of global emerging equities at Alquity Investment Management Ltd. “Investors prefer stability and clarity. A majority government versus an unwieldy coalition would certainly be preferable.”Here is a deeper look at how Indian assets have performed under Modi:The median premium paid by global investors to own Indian shares against buying equities in other EMs jumped to 54% under Modi’s tenure, from 30% during the previous regime led by the Indian National Congress, data compiled by Bloomberg show.In contrast, stocks in China witnessed a median discount of 4% to peers during the last decade, reflecting the diverging fortunes of the world’s two largest emerging markets.In terms of absolute returns, the MSCI India Index’s surge of almost 200% under Modi looks tamer in comparison to the more than 300% rally the index saw in the previous decade.Investor confidence in Indian markets still seems to have grown under Modi, with volatility plummeting across asset classes. For stocks, the median 30-day volatility in the benchmark NSE Nifty 50 Index dropped to 13 points over the last decade, from 18.5 points in the previous comparable period, data compiled by Bloomberg show.“India offers a strong protection on downside in terms of volatility,” said Vivek Dhawan, portfolio manager at Candrium Belgium NV. “In the last two-to-three years, there were a lot of headwinds — geopolitics, interest rates going higher and all that — but that meant India’s appeal due to its low volatility increased.”While the Indian rupee steadily depreciated during Modi’s two terms, volatility in the currency has petered out in recent years, making it a favorite among carry traders.The central bank has kept such a tight grip on the rupee that expected swings based on options prices have fallen the most in the world over the past decade. That’s a big change from the prior 10-year period, when the rupee was one of the most volatile currencies.Currency stability in turn has boosted the attractiveness of the nation’s sovereign debt for foreign investors, with Indian bonds seeing the longest monthly streak of inflows in almost a decade ahead of their inclusion in major global bond indexes.A Bloomberg gauge of India’s benchmark sovereign bonds has given positive returns in all 10 years of Modi’s tenure, and looks set to edge higher if he retains power.“India is defying the EM wisdom of at least one step back for every two steps forward,” Macquarie Group Ltd.’s Viktor Shvets and Kyle Liu wrote in a note dated April 8. “India is likely to continue on its gravity-defying path, with less inflation, stable growth and lower risk premia.”","Modi’s 10 years in office have ensured political stability and policy continuity. The election will start, in phases, on April 19. The median premium paid by global investors to own Indian shares against buying equities in other EMs jumped to 54% under Modi.","https://static.toiimg.com/thumb/msid-109283024,imgsize-32908,width-400,resizemode-4/109283024.jpg"
