Article Title,Article Link,Article Text,Article Summary,Article Image
Attack on Chinese: Protesters in Pakistan block highway over suspension of cops,https://timesofindia.indiatimes.com/world/pakistan/attack-on-chinese-protesters-in-pakistan-block-highway-over-suspension-of-cops/articleshow/109259881.cms,"ISLAMABAD: People in Pakistan's northwestern upper and lower Kohistan districts blocked the Karakoram highway on Friday to protest the suspension of senior police officers over last month's suicide attack , in which five Chinese nationals lost their lives.The Chinese engineers , working on construction of a hydroelectric dam on the river Indus in Dasu region of Kohistan, and their Pakistani driver, were killed when an explosive-laden vehicle hit their bus in Bisham city of Shangla district in Khyber Pakhtunkhwa province.In a swift response, Islamabad suspended the police chiefs of Hazara division, Upper Kohistan and Lower Kohistan districts, security director of Dasu hydropower project and the commandant of Khyber Pakhtunkhwa's Special Security Unit, for negligence and security lapses .The suspensions prompted the residents of upper and lower Kohistan to stage protests and block the Karakoram highway that links Pakistan with China for two hours. The protesters said the attack took place in Shangla district of Malakand division, but senior officials of Hazara division were suspended by the federal govt.Investigations had revealed that the construction company, which was required to provide bullet and bomb proof vehicles for the Chinese employees, and was duly paid for it, failed to meet its contractual obligations. The bus transporting the Chinese engineers was not even bullet-proof, let alone bomb-proof, which is a requirement under the security SOPs.","Residents of Pakistan's northwestern upper and lower Kohistan districts blocked the Karakoram highway on Friday to protest the suspension of senior police officers. Five Chinese nationals were killed when an explosive-laden vehicle hit their bus in Bisham city of Shangla district in Khyber Pakhtunkhwa province. Islamabad suspended the police chiefs of Hazara division, Upper Kohistan and Lower Kohistan.","https://static.toiimg.com/thumb/msid-109259919,imgsize-35170,width-400,resizemode-4/109259919.jpg"
"Pakistan army soldiers storm police station, beat up cops over arrest of commando",https://timesofindia.indiatimes.com/world/pakistan/pakistan-army-soldiers-storm-police-station-beat-up-cops-over-arrest-of-commando/articleshow/109226661.cms,"ISLAMABAD: Pakistan army troops have attacked a police station and beaten up cops following a dispute over recovery of an allegedly illegal weapon from a member of a soldier’s family in Bahawalnagar district of Punjab.On Wednesday, several videos showing men in army uniform allegedly beating up policemen in Bahawalnagar went viral on social media. It showed bloody faces and marks of torture on the bodies of police officers.One video showed a man and two army personnel forcing policemen to kneel in a queue.Another showed a man sitting on the ground with a bloody nose.Sources said several police officers had raided the family home of an army SSG (Special Service Group) commando named Khalil on April 8, but the policemen were instead taken captive by the soldier and his relatives.A larger police force was sent to rescue the captured cops. After extricating their colleagues, police arrested the SSG commando , his father Anwar Jat, his brothers and his family’s female members for attacking a police party. The soldier and his relatives were allegedly tortured in custody and not produced before a magistrate for police remand.Reacting to the arrest and torture of the soldier, sources said the concerned military authorities intervened and registered an FIR against several police officers for keeping Khalil, his father and brothers, and other family members in “illegal” custody.Earlier, soldiers had arrived in seven to eight vehicles at the police station where the soldier and his family were incarcerated. They barged into the station and assaulted policemen with rifle butts and sticks. The station in-charge and his staff were beaten mercilessly, with visible marks left on their bodies, according to the videos.Deputy commissioner Zulfikar Ahmed Bhoon, district police chief Naseebullah Khan and army officers intervened to bring the situation under control and the matter was hushed up. But the soldiers’ conduct at the police station had already been recorded by social media bloggers.The footage drew outrage from journalists, politicians and rights activists. PTI leader Hammad Azhar said the Punjab police chief should have resigned immediately and claimed the provincial government was treating the matter as “trivial”.However, in a statement on X, formerly Twitter, police said the episode was being presented in a way to “imply that there has been fighting going on between the Pakistan army and Punjab police”.“When the unverified videos went viral, both institutions launched a joint investigation. Officers from both institutions reviewed the facts and peacefully resolved the matter,” the police stated.","Pakistan army troops have attacked a police station and beaten up cops. It follows a dispute over recovery of an allegedly illegal weapon from a soldier’s family. On Wednesday, several videos showing men in army uniform allegedly beating up policemen in Bahawalnagar went viral on social media.","https://static.toiimg.com/thumb/msid-109226674,imgsize-17270,width-400,resizemode-4/109226674.jpg"
Exodus to Thailand continues after fall of key Myanmar border town,https://timesofindia.indiatimes.com/world/south-asia/exodus-to-thailand-continues-after-fall-of-key-myanmar-border-town/articleshow/109262970.cms,"Numbers double

MAE SOT: A stream of people, some fearing air strikes, queued at a border crossing to flee Myanmar early on Friday, a day after the strategically vital town of Myawaddy near Thailand fell to anti-junta resistance that is gaining strength.The loss of the town robs the junta, already grappling with an economy in free fall, of vital earnings from border trade while strengthening rebel groups such as the Karen National Union (KNU) that led the assault on Myawaddy, analysts say.""I am afraid of air strikes,"" said Moe Moe Thet San, a Myawaddy resident who crossed to Thailand with her son, who is about five years old.""They caused very loud noises that shook my house,"" added the 39-year-old mother, one of those gathered at the single fully-operational border crossing at Mae Sot, who said the sound of bombs drove them to leave home, fearing for their safety.""That's why I escaped here. They can't bomb Thailand,"" she added.Thai Foreign Minister Parnpree Bahiddha-Nukara is set to visit Mae Sot, just across the Moei River from Myawaddy, on Friday to assess matters after Myanmar's embattled junta lost yet more territory in the latest round of fighting.Junta spokesperson Zaw Min Tun told Myanmar media some of its troops had surrendered because they were accompanied by their families and talks with Thailand for their return were in progress.He did not respond to a telephone call from Reuters to seek comment.Myanmar has been in turmoil since 2021, when the powerful military deposed an elected civilian government, triggering widespread protests it sought to crush with brutal force.Simmering anger against the junta turned into a nationwide armed resistance movement that is now increasingly operating in coordination with established ethnic rebel groups to challenge the military across large parts of the Southeast Asian nation.About 200 Myanmar military personnel withdrew on Thursday to a bridge linking to Mae Sot after the KNU said it had taken control of Myawaddy.But the Myanmar military may still seek to mount a counter-attack, supported by its air force, to regain the town, said Dulyapak Preecharush, an associate professor of Southeast Asian Studies at Bangkok's Thammasat University.""So there is a question about possible intensification of fighting in the coming days,"" he told Reuters.As fighting in Myanmar intensified, the numbers crossing to Mae Sot from Myawaddy doubled this week to about 4,000 a day.On Thursday, Thai Prime Minister Srettha Thavisin said the fighting in Myanmar should not spill into his country's airspace.In an interview with Reuters last week, Srettha said the Myanmar junta was ""losing strength"", as he pushes to open talks with the regime.Thailand, which says it is keeping neutral in the Myanmar conflict and can accept up to 100,000 people displaced by it, has pursued engagement, including aid deliveries, with its neighbour since Srettha came to power last August.Yet the junta could find itself stretched further after the Arakan Army rebel group warned it would renew an offensive in Myanmar's western state of Rakhine.Arakan Army chief Twan Mrat Naing warned residents of the Rakhine cities of Sittwe and Kyauk Phyu to relocate ahead of ""a decisive battle"", the group said in a statement.One of Myanmar's most powerful ethnic armed forces, the Arakan Army was part of Operation 1027, a major assault by three rebel groups last October that seized significant territory from the junta.","Thai Foreign Minister Parnpree Bahiddha-Nukara is set to visit Mae Sot, just across the Moei River from Myawaddy. The loss of the town robs the junta, already grappling with an economy in free fall, of vital earnings.","https://static.toiimg.com/thumb/msid-109263066,imgsize-1083275,width-400,resizemode-4/109263066.jpg"
Myanmar troops retreat to Thai border bridge after days of fighting,https://timesofindia.indiatimes.com/world/south-asia/myanmar-troops-retreat-to-thai-border-bridge-after-days-of-fighting/articleshow/109212025.cms,"Some 200 Myanmar military personnel withdrew to a bridge connecting the border town of Myawaddy to Thailand on Thursday following a days-long assault in the area by anti-junta rebels , according to an ethnic armed group spokesman and local media.Myanmar's military-run government is battling armed rebel groups on several fronts and has suffered a string of defeats in frontier areas.The retreat of junta troops in Myawaddy, which is adjacent to Thailand's Mae Sot, signals the potential loss of another key border trading outpost that has direct highway access to parts of central Myanmar.On Thursday, around 200 fleeing soldiers were gathered at a border crossing into Thailand, said Saw Taw Nee, spokesperson for the Karen National Union (KNU), an anti-junta group leading the assault on Myawaddy.Local news outlet Khit Thit reported Thai authorities were in talks with the soldiers to decide whether to grant them refuge.A spokesperson for the Myanmar junta did not respond to calls for comment.The KNU said last week that its troops had attacked a junta camp near Myawaddy, forcing some 600 security personnel and their families to surrender.Border crossings in the area were open for civilians who have been coming into Thailand from Myanmar in large numbers, said Police Colonel Borwornphop Soontornlekha, Superintendent of Immigration in the Thai province of Tak, where Mae Sot is located.""Usually there are about 2,000 people who cross into Mae Sot from Myawaddy each day but the last three days the number was almost 4,000 per day,"" Borwornphop told Reuters.Thailand's military has stepped up security on its side of the border, deploying army vehicles equipped with roof-mounted machine guns.At least 2,000 people have been displaced within Myanmar by the latest round of fighting between the rebels and the military, according to civil society group Karen Peace Support Network.Myanmar's military, which took power in a 2021 coup after deposing an elected civilian government, has faced a series of setbacks against a loose alliance of ethnic rebel groups and a civilian militia movement.","Myanmar's military-run government is battling armed rebel groups on several fronts and has suffered a string of defeats in frontier areas. The retreat of junta troops in Myawaddy, which is adjacent to Thailand's Mae Sot, signals the potential loss of another key border trading outpost.","https://static.toiimg.com/thumb/msid-109212051,imgsize-1214509,width-400,resizemode-4/109212051.jpg"
Panel of journalists calls on Taliban to lift Facebook ban in Afghanistan,https://timesofindia.indiatimes.com/world/south-asia/panel-of-journalists-calls-on-taliban-to-lift-facebook-ban-in-afghanistan/articleshow/109190673.cms,"KABUL: Amid the recently surfaced reports of restriction of Facebook in Afghanistan , the 'Committee to Protect Journalists ' based in the United States called on the Taliban government to reverse this decision, according to Khaama Press.On Tuesday, in response to reports of Afghanistan's ban on Facebook, the Committee to Protect Journalists (CPJ) distributed newsletters expressing their concerns and calling on the de facto regime to reverse this decision.According to the agency, Afghanistan's Facebook ban creates barriers to the free movement of information.The Committee to Protect Journalists' response follows earlier announcement made to TOLONews by Najibullah Haqqani, the acting minister for telecommunications and information technology, that the ministry's strategy to restrict or block Facebook in Afghanistan, reported Khaama Press.Haqqjustified the restriction, saying that the purpose of this policy was to stop young people from wasting their time and money and to stop the spread of 'immoral' ideas.Facebook is still more popular among Afghan citizens than other social networks. However it is unclear how many of them use it at the moment.The game PUBG, as well as video sharing social networking service, TikTok were previously banned by the Taliban's Ministry of Telecommunications and Information Technology.","The Committee to Protect Journalists (CPJ) distributed newsletters expressing their concerns and calling on the de facto regime to reverse this decision. According to the agency, Afghanistan's Facebook ban creates barriers to the free movement of information. The game PUBG, as well as video sharing social networking service, TikTok were previously banned by the Taliban.","https://static.toiimg.com/thumb/msid-109190801,imgsize-531776,width-400,resizemode-4/109190801.jpg"
Why the green onion has become a contentious poll issue in the South Korean elections,https://timesofindia.indiatimes.com/world/south-asia/why-the-green-onion-has-become-a-contentious-poll-issue-in-the-south-korean-elections/articleshow/109105265.cms,"(With inputs from agencies)

NEW DELHI: Ahead of South Korea's crucial parliamentary election on April 10, green onions have unexpectedly taken center stage, overshadowing traditional hot topics like foreign policy and the economy. So contentious is the humble allium that it has been banned from polling stations due to concerns of electoral interference, sparking a wave of discussions among voters and election officials.The green onion frenzy began on March 18 when current president Yoon Suk Yeol visited a grocery store in Seoul to check consumer prices.His comment on the reasonable price of green onions, at 875 won ($0.65), stirred controversy as local media revealed the store had discounted the vegetable for his visit.This incident led to online backlash and opposition parties using green onions as a symbol of the president being out of touch with the people.As early voting commenced, photos of voters holding green onions at polling stations flooded social media, accompanied by hashtags like #earlyvotedone and #greenonions875won. Despite the high early voting turnout, reaching 13.8 million out of 44.2 million eligible voters, the National Election Commission (NEC) intervened by prohibiting green onions from polling stations to prevent any potential election interference .The NEC's decision faced ridicule online, with more onion memes circulating on social media platforms. This ban prompted a rush for green onion-themed memorabilia to circumvent the restrictions. Some voters expressed defiance by planning to wear green onion headbands on election day, criticizing the NEC's ban as arbitrary and condescending.One voter, Hyun Jung, voiced her disapproval, questioning the ban's logic and suggesting other items like colored clothing or luxury bags could also be restricted. Despite the ban on green onions, election officials will decide on-site whether green onion-themed items are acceptable, according to an NEC official.Political analyst Yum Seung-yul criticized the NEC's decision, deeming it too hastily implemented. While the ban is within the NEC's discretion, it has raised questions about the reasoning behind prohibiting green onions and the potential impact on voters' freedom of expression .As the election day approaches, the green onion controversy continues to stir debate and creativity among voters. The unexpected focus on this humble vegetable has become a symbol of political discourse and resistance against perceived restrictions on electoral participation.The green onion saga highlights the intersection of political symbolism and everyday life, illustrating how a seemingly mundane item can spark a nationwide conversation during a crucial electoral period. The outcome of the parliamentary election remains uncertain, but one thing is clear – green onions have secured their place in South Korea's political landscape, serving as a reminder of the power of everyday objects in shaping public discourse.",Green onions have taken center stage ahead of South Korea's crucial parliamentary election. The humble allium has been banned from polling stations due to concerns of electoral interference. The green onion frenzy began on March 18 when current president Yoon Suk Yeol visited a grocery store in Seoul to check consumer prices.,"https://static.toiimg.com/thumb/msid-109105303,imgsize-1545381,width-400,resizemode-4/109105303.jpg"
UNHCR appeals for USD 620 million to support Afghan migrants in Iran and Pakistan,https://timesofindia.indiatimes.com/world/south-asia/unhcr-appeals-for-usd-620-million-to-support-afghan-migrants-in-iran-and-pakistan/articleshow/109097042.cms,"NEW DELHI: The United Nations High Commissioner for Refugees ( UNHCR ) office in South Asia has appealed for USD 620 million to support and protect Afghan migrants in Iran and Pakistan , as per Khaama Press. The organization highlighted the challenging situation in Afghanistan and its neighbouring nations for the year 2024.A UNHCR report projects assistance for 4.8 million Afghan migrants and 2.5 million host community members in 2024.The report also mentions the worsening conditions in Afghanistan due to earthquakes, natural disasters, and climate change, leading to the deportation of Afghan migrants from Iran and Pakistan.The UNHCR emphasized the critical need for humanitarian aid to help 23.7 million people, especially women, girls, and minorities, survive in Afghanistan. Iran and Pakistan currently host 7.7 million Afghan citizens, with 1.6 million individuals deported to Afghanistan since 2021.Concerns have been raised by Amnesty International and other human rights groups regarding the ongoing expulsion of Afghan migrants from Pakistan, citing violations of refugee rights and international laws. Amnesty International stated that the repatriation plan endangers the lives of Afghan refugees, including women, girls, journalists, and human rights defenders.More than half a million migrants have been forcibly sent back to Afghanistan since November 2023, facing severe challenges amid a humanitarian crisis, including a lack of basic necessities like shelter, food, and healthcare. The situation remains precarious for these returnees.",The United Nations High Commissioner for Refugees ( UNHCR ) office in South Asia has appealed for USD 620 million. The organization highlighted the challenging situation in Afghanistan and its neighbouring nations for the year 2024. A UNHCR report projects assistance for 4.8 million Afghan migrants and 2.5 million host community members.,"https://static.toiimg.com/thumb/msid-109097240,imgsize-1290809,width-400,resizemode-4/109097240.jpg"
UN raises alarm on surging malnutrition in Afghan women and children,https://timesofindia.indiatimes.com/world/south-asia/un-raises-alarm-on-surging-malnutrition-in-afghan-women-and-children/articleshow/109096386.cms,"NEW DELHI: The United Nations world food programme in Afghanistan has raised concerns about the increasing malnutrition rates among women and children in the country, as reported by Khaama Press. Over the past three years, the number of malnutrition cases in Kabul has tripled, signalling a worrisome trend.The UN agency attributes this alarming situation to a decrease in humanitarian aid reaching the nation, exacerbating the issue.Mishro, a nurse at a malnutrition ward, noted a decline in the mental and psychological health of women in Afghanistan, leading to a rise in malnutrition cases.She emphasized the lack of adequate facilities for patients, with malnourished mothers inadvertently contributing to their children's poor health. ""For women who are malnourished, the situation is not good in 50 per cent of cases,"" she said.Additionally, the world food programme has highlighted a surge in malnourished women across the nation. This concerning trend coincides with escalating poverty and malnutrition rates, especially among women, raising alarms among human rights groups.Amid these challenges, many Afghan people are forced to flee their homes due to poverty, insecurity, and ongoing conflicts.Notably, Afghan women continue to face significant obstacles following the Taliban 's resurgence in 2021. The Taliban's stance on restricting women's access to education and employment has drawn international criticism, with warnings issued against external interference in Afghanistan's internal affairs.","Over the past three years, the number of malnutrition cases in Kabul has tripled, signalling a worrisome trend. UN agency attributes this alarming situation to a decrease in humanitarian aid reaching the nation, exacerbating the issue. This concerning trend coincides with escalating poverty and malnutrition rates, especially among women.","https://static.toiimg.com/thumb/msid-109096618,imgsize-1353858,width-400,resizemode-4/109096618.jpg"
'Forgot' Hamas attack: Israel-Ireland spar over Irish PM's first speech condemning war in Gaza,https://timesofindia.indiatimes.com/world/uk/forgot-hamas-attack-israel-ireland-spar-over-irish-pms-first-speech-condemning-war-in-gaza/articleshow/109288003.cms,"Ireland rejects snub

NEW DELHI: Israel foreign ministry issued a harshly worded rebuke of new Ireland Prime Minister Simon Harris, claiming that he referred to the war in Gaza in his first public speech but left out the mention of October 7 Hamas attack.""Even after the largest massacre of Jews since the Holocaust, and even after the war crimes of the Hamas terrorists, there are those in Ireland who insist on being on the wrong side of history,"" said the ministry.The ministry also claimed that Harris aligns with Irish foreign minister Martin, who plans to provide further support to terrorism by issuing a legal opinion alongside 'legal arm of Hamas' South Africa.Israel's foreign ministry affirmed that the nation will continue to protect its citizens according to international law and persist in its efforts to secure the release of the 133 Israelis held hostage by Hamas in Gaza for the past six months, as well as to dismantle 'terrorist organisation Hamas so that October 7th never happens again.'The Irish government dismissed criticism from the Israeli foreign ministry regarding Harris' inaugural speech, saying that the Taoiseach has consistently maintained an impartial stance when addressing the conflict, including denouncing the abduction of the hostages and demanding their release.According to The Irish Times, Harris' spokesperson stated, ""By any fair analysis Ireland has always condemned the atrocity Hamas committed on October 7th and called for hostages to be released. The Taoiseach has repeatedly said it.""In his brief remarks about Gaza during his first speech as Taoiseach on Tuesday, Harris reportedly condemned the Hamas attack on October 7th, which claimed approximately 1,170 lives but also denounced Israel's disproportionate military response, which has resulted in over 33,000 fatalities.Harris in his speech said, ""In Gaza, we are witnessing a humanitarian catastrophe and seeing innocent children, women and men being starved and slaughtered. We have not been silent on the unforgivable terrorist actions of Hamas on 7th October, nor can we be silent on the disproportionate reaction of the Israeli Government. As a country, we will play our part in helping bring about a ceasefire and a lasting peace. Later this week I will travel to Brussels and deliver those messages to Europe on behalf of the Irish people.""","Israel foreign ministry issued harshly worded rebuke of new Ireland Prime Minister Simon Harris, claiming that he referred to the war in Gaza in his first public speech but left out the mention of October 7 Hamas attack. Israel's foreign ministry affirmed that the nation will continue to protect its citizens according to international law.","https://static.toiimg.com/thumb/msid-109287968,imgsize-1176480,width-400,resizemode-4/109287968.jpg"
"UK PM Rishi Sunak condemns Iran's 'reckless' attack against Israel, deploys jets",https://timesofindia.indiatimes.com/world/uk/uk-pm-rishi-sunak-condemns-irans-reckless-attack-against-israel-deploys-jets/articleshow/109286083.cms,"LONDON: Prime Minister Rishi Sunak has condemned Iran's attack against Israel as ""reckless"" and pledged that the UK would stand up for security in the region after Tehran launched dozens of aerial drones and cruise missiles overnight on Saturday and into Sunday. The UK's Ministry of Defence (MoD) said late on Saturday that several additional Royal Air Force (RAF) fighter jets had been moved to the region to help intercept the drone attacks.The aircraft and air-fuelling tankers are being deployed as part of the UK's ongoing Operation Shader against the Islamic State (ISIS) terrorist group in the region.""I condemn in the strongest terms the Iranian regime's reckless attack against Israel,"" said Sunak in a statement issued by 10 Downing Street.""These strikes risk inflaming tensions and destabilising the region. Iran has once again demonstrated that it is intent on sowing chaos in its own backyard. The UK will continue to stand up for Israel's security and that of all our regional partners, including Jordan and Iraq,"" said the British Indian leader.""Alongside our allies, we are urgently working to stabilise the situation and prevent further escalation. No one wants to see more bloodshed,"" he added.The Israeli military said it intercepted the majority of the attacks with the help of other countries, including the US.""We have moved several additional Royal Air Force jets and air refuelling tankers to the region. These will bolster Operation Shader, which is the UK's existing counter-Daesh (ISIS) operation in Iraq and Syria. In addition, these UK jets will intercept any airborne attacks within range of our existing missions, as required,"" a UK MoD statement said.""We will continue to cooperate closely with our regional partners in the interest of de-escalation ,"" it stated.UK Defence Secretary Grant Shapps said Iran's ""senseless"" actions further undermine regional security amid the Israel-Hamas conflict.""We continue to work with Israel and partners in the region to prevent further escalation. Peace and stability are in everyone's interest, and I urge Iran to immediately end all forms of destabilising behaviour,"" said Shapps.The widely anticipated retaliatory attack by Iran follows a strike on its consulate in Syria earlier this month, which killed seven Islamic Revolutionary Guard Corps (IRGC) officers, including a top commander. The Iranian government has accused Israel of carrying out that attack, but Israel has neither confirmed nor denied it.India has said it is ""seriously concerned"" at the escalation of hostilities between Israel and Iran, which threatens the peace and security in the region.""We call for immediate de-escalation, exercise of restraint, stepping back from violence and return to the path of diplomacy. We are closely monitoring the evolving situation. Our Embassies in the region are in close touch with the Indian community. It is vital that security and stability are maintained in the region,"" the Ministry of External Affairs (MEA) statement reads.","Prime Minister Rishi Sunak condemns Iran's attack against Israel as ""reckless"" Iran launched dozens of aerial drones and cruise missiles overnight on Saturday and into Sunday. UK's Ministry of Defence said several additional Royal Air Force (RAF) fighter jets had been moved to the region.","https://static.toiimg.com/thumb/msid-109286134,imgsize-795253,width-400,resizemode-4/109286134.jpg"
"UK's Prince William, wife Kate, 'saddened' by Sydney stabbing",https://timesofindia.indiatimes.com/world/uk/uks-prince-william-wife-kate-saddened-by-sydney-stabbing/articleshow/109272784.cms,"LONDON:Australian police said multiple people were stabbed by the unidentified assailant, who was tracked down and shot dead by a policewoman.""We are shocked and saddened by the terrible events in Sydney earlier today,"" the Prince and Princess of Wales said in a post on the social media site X.""Our thoughts are with all those affected, including the loved ones of those lost and the heroic emergency responders who risked their own lives to save others.W & C,"" they added.The 41-year-old William's father King Charles III is the monarch of Australia.Catherine announced last month that she was undergoing treatment for a cancer discovered following abdominal surgery.Her shock disclosure came after Charles revealed that he was receiving treatment for an unspecified cancer.Both have taken a back seat from frontline royal duties as they recuperate.",The Prince and Princess of Wales say they are shocked and saddened by the events in Sydney. The assailant was tracked down and shot dead by a policewoman. The 41-year-old William's father King Charles III is the monarch of Australia.,"https://static.toiimg.com/thumb/msid-109272993,imgsize-808054,width-400,resizemode-4/109272993.jpg"
British military warns of possible vessel being boarded near Strait of Hormuz,https://timesofindia.indiatimes.com/world/uk/british-military-warns-of-possible-vessel-being-boarded-near-strait-of-hormuz/articleshow/109267330.cms,"DUBAI: The British military warned Saturday that a vessel may have been boarded by an unknown party near the crucial Strait of Hormuz .The warning from the United Kingdom Maritime Trade Operations offered no details about the boarding in the Gulf of Oman off the Emirati port city of Fujairah.The incident comes amid heightened tensions between Iran and the West, particularly after a suspected Israeli strike on the Iranian Consulate in Syria.Iran did not immediately acknowledge seizing any vessel, nor was there any report carried by state media about the incident. However, Iran since 2019 has engaged in a series of ship seizures and had attacks on vessels attributed to it amid ongoing tensions with the West over its rapidly advancing nuclear program.The Gulf of Oman is near the Strait of Hormuz, the narrow mouth of the Persian Gulf through which a fifth of all oil passes. Fujairah, on the United Arab Emirates' eastern coast, is a main port in the region for ships to take on new oil cargo, pick up supplies or trade out crew.Since 2019, the waters off Fujairah have seen a series of explosions and hijackings. The US Navy blamed Iran for limpet mine attacks on vessels that damaged tankers.","British military warns that a vessel may have been boarded by an unknown party. The incident comes amid heightened tensions between Iran and the West. Iran did not immediately acknowledge seizing any vessel, nor was there any report carried by state media. Since 2019, the waters off Fujairah have seen a series of explosions and hijackings.","https://static.toiimg.com/thumb/msid-109267363,imgsize-303438,width-400,resizemode-4/109267363.jpg"
UK climate change minister Graham Stuart resigns,https://timesofindia.indiatimes.com/world/uk/uk-climate-change-minister-graham-stuart-resigns/articleshow/109260701.cms,"LONDON: Britain's climate change minister Graham Stuart resigned from the government after eight years on Friday, saying it was the right time to step down.Stuart said he would stand again for Prime Minister Rishi Sunak 's Conservatives in an election expected later this year, with the opposition Labour Party leading in polls by a large margin.""Having served as a minister for most of the last eight years I have decided that now is the time to stand down,"" he said in a letter to Sunak posted on social media platform X.""I will continue to give you my full support from the backbenches.""Sunak's office said Justin Tomlinson, a former junior minister in the work and pensions department, would replace Stuart as climate minister.Stuart represented Britain at last year's COP28 climate summit in Dubai , although he attracted criticism from campaigners when he flew back to London for a vote on a policy to send asylum seekers to Rwanda while the outcome of climate talks remained in the balance.Stuart then returned to Dubai before the summit concluded.Sunak thanked Stuart for his efforts in supporting Britain's efforts in the clean energy transition, including the target to reach net zero emissions by 2050.""I understand your desire to step down as a minister,"" Sunak said in a letter to Stuart.""These jobs are all-consuming and you have served in Government almost continuously since 2016.""Stuart, who was appointed to his climate role in September 2022, also held junior roles in the foreign and trade ministries.","Britain's climate change minister Graham Stuart resigns after eight years. Stuart said he would stand again for Prime Minister Rishi Sunak's Conservatives. Justin Tomlinson, a former junior minister in the work and pensions department, will replace Stuart.","https://static.toiimg.com/thumb/msid-109260714,imgsize-713747,width-400,resizemode-4/109260714.jpg"
UK sending less aid overseas as same budget used to fund hosting refugees,https://timesofindia.indiatimes.com/world/uk/uk-sending-less-aid-overseas-as-same-budget-used-to-fund-hosting-refugees/articleshow/109259944.cms,"LONDON: Almost a third of UK's total overseas aid budget was spent to meet the cost of hosting refugees and asylum-seekers in Britain in 2023, new figures show. Last year £4.3 billion (28%) of UK's £15.4 billion overseas aid budget was spent on supporting refugees in Britain , an increase of £600 million on 2022, when it was £3.7 billion, statistics show.Of the £4.3 billion, £2.9 billion was spent by the home office mostly on housing refugees and asylum-seekers in UK hotels, at a cost of £8.2 million per day, an increase of 23% on 2022.The amount spent out of the aid budget on UK-based refugees has increased by a staggering 950% from £410 million in 2016 due to the surge in small boat arrivals and the UK's Ukraine and Afghanistan resettlement schemes .Under OECD rules, the costs of hosting refugees in UK can count towards the foreign aid budget for the first 12 months refugees are in the UK.Yet soaring costs for UK-based refugees have caused major disruption to govt's aid programme, which is meant to be spent on helping developing countries alleviate poverty and deal with disasters. There is now less money spent on bilateral aid than on asylum seekers in Britain as more aid spent by the home office means less available to the foreign office to spend in developing countries.Aid given bilaterally to poorer nations in 2023 fell by nearly 10%, from £4.6 billion in 2022 to £4.1 billion in 2023. The largest cuts were made to Asia which saw its UK bilateral aid fall by 33%. Spending on bilateral aid for humanitarian assistance also fell by 20% in 2023 to £888 million from £1.1 billion in 2022.","28% of UK's £15.4 billion overseas aid budget was spent on supporting refugees in Britain in 2023. Of the £4.3 billion, £2.9 billion was spent by the home office mostly on housing refugees and asylum-seekers in UK hotels, at a cost of £8.2 million per day.","https://static.toiimg.com/thumb/msid-109259993,imgsize-21834,width-400,resizemode-4/109259993.jpg"
'I was 8 weeks pregnant... It was terrible...': Indian-origin victim who was jailed wrongly in UK's scandal rejects apology,https://timesofindia.indiatimes.com/world/uk/indian-origin-victim-of-uks-post-office-scandal-rejects-apology/articleshow/109254599.cms,"NEW DELHI: An Indian-origin ex-manager of a Post Office in England, Seema Misra , who was wrongly imprisoned while pregnant, has turned down the apology of a former top official of the government-owned entity amid an ongoing inquiry into the accounting scandal.Misra, now 47, had her conviction overturned in April 2021 by the Court of Appeal. The court found her to have been wrongly jailed over a decade ago on allegations of stealing GBP 75,000 from her Post Office branch in Surrey where she was the sub-postmistress.During the recent hearings of the Post Office Horizon IT inquiry in London, former Post Office managing director David Smith expressed regret for a congratulatory email he had sent following Misra's conviction.""It was intended to be a congratulatory email to the team, knowing that they had worked hard on the case,"" Smith said in his written evidence to the inquiry.""However, knowing what I do now, it is evident that my email would have caused Seema Misra and her family substantial distress to read and I would like to apologise for that... Even if this had been a correct conviction, I would never think that it was 'brilliant news' for a pregnant woman to go to prison and I am hugely apologetic that my email can be read as such,"" he said.""However, seeing this email in the light of what I know now, I understand the anger and the upset that it will have caused and sincerely apologise for that,"" he added.But, speaking to reporters later, Misra rejected the apology which comes many years after her ordeal.""I was eight weeks pregnant - they need to apologise to my youngest son. It was terrible. I haven't accepted the apologies,"" Misra was quoted as telling the BBC.""We had my conviction overturned, nobody came at that time to apologise. And now they just suddenly realised that when they have to appear in a public inquiry , they have to apologise,"" she said.Misra was lodged in Bronzefield prison in south-east England and served four-and-a-half months, later giving birth to her second son wearing an electronic tag.Smith said Misra had been used as a ""test case"" and the success of the case led to more confidence in the faulty Horizon IT accounting system.""How can they do a test on a human being? I'm a living creature. I heard that my case had been used as a test case before. But hearing it again and again, it's just annoying. It makes me more and more angry, to be honest,"" Misra said.The UK government, which formally owns Post Office Ltd, has paid out millions in compensation to hundreds of sub-postmasters - many of them of Indian heritage - impacted by the faulty Horizon software.Earlier in the year, British Prime Minister Rishi Sunak promised action in the historic scandal which wrongly accused sub-postmasters of fraud.","Indian-origin ex-manager of a Post Office in England, Seema Misra, was wrongly imprisoned while pregnant. Misra had her conviction overturned in April 2021 by the Court of Appeal. Former Post Office managing director David Smith expressed regret for a congratulatory email he had sent following Misra's conviction.","https://static.toiimg.com/thumb/msid-109254686,imgsize-1157503,width-400,resizemode-4/109254686.jpg"
